payment_id,invoice_id,customer_id,payment_date,payment_amount,payment_mode,days_to_pay,on_time_flag
6386,INV-07325,CUS-0370,2023-03-10,24144.32,ONLINE,40,True
6387,INV-07326,CUS-0397,2023-08-06,1770.87,ONLINE,59,True
6388,INV-07327,CUS-0243,2022-09-17,4414.48,NEFT,54,False
6389,INV-07328,CUS-0274,2022-12-20,9745.54,NEFT,59,True
6390,INV-07330,CUS-0353,2023-12-29,6175.49,CHEQUE,30,True
6391,INV-07331,CUS-0333,2023-02-11,1864.16,CHEQUE,58,True
6392,INV-07332,CUS-0183,2022-11-21,2501.69,NEFT,25,True
6393,INV-07333,CUS-0369,2023-10-21,5868.29,ONLINE,41,True
6394,INV-07335,CUS-0318,2022-12-16,516.43,ONLINE,59,True
6395,INV-07336,CUS-0383,2022-12-02,1064.56,CHEQUE,27,True
6396,INV-07337,CUS-0393,2023-07-29,2818.54,ONLINE,44,True
6397,INV-07338,CUS-0425,2022-11-01,4167.1,RTGS,25,True
6398,INV-07340,CUS-0372,2023-01-22,1562.21,NEFT,25,True
6399,INV-07341,CUS-0250,2022-11-27,10576.53,RTGS,30,True
6400,INV-07342,CUS-0215,2023-07-30,5273.84,RTGS,28,True
6401,INV-07343,CUS-0157,2023-09-02,6037.53,RTGS,28,True
6402,INV-07344,CUS-0043,2023-03-19,20962.08,NEFT,28,True
6403,INV-07345,CUS-0329,2023-06-04,1550.84,ONLINE,59,True
6404,INV-07347,CUS-0018,2023-12-12,4566.81,ONLINE,39,False
6405,INV-07348,CUS-0403,2023-04-15,92815.22,CHEQUE,42,True
6406,INV-07349,CUS-0205,2022-12-28,1758.13,CHEQUE,65,False
6407,INV-07350,CUS-0017,2024-01-04,14716.47,ONLINE,84,False
6408,INV-07351,CUS-0359,2022-08-13,7139.76,ONLINE,26,True
6409,INV-07353,CUS-0350,2023-09-07,26729.62,CHEQUE,68,False
6410,INV-07354,CUS-0372,2023-09-08,706.47,ONLINE,25,True
6411,INV-07355,CUS-0315,2022-09-21,3499.95,CHEQUE,56,True
6412,INV-07356,CUS-0353,2023-04-07,26615.7,CHEQUE,27,True
6413,INV-07357,CUS-0262,2022-09-11,1387.5,RTGS,55,True
6414,INV-07358,CUS-0286,2023-09-10,1488.18,CHEQUE,43,True
6415,INV-07359,CUS-0285,2023-10-14,354.28,CHEQUE,45,True
6416,INV-07360,CUS-0286,2024-03-14,1517.02,RTGS,41,True
6417,INV-07362,CUS-0364,2022-12-02,1749.93,CHEQUE,60,True
6418,INV-07363,CUS-0135,2023-06-30,7570.63,CHEQUE,27,True
6419,INV-07364,CUS-0343,2022-11-24,8184.63,NEFT,43,True
6420,INV-07365,CUS-0447,2023-02-08,2935.96,CHEQUE,43,True
6421,INV-07366,CUS-0379,2023-06-11,4714.65,RTGS,40,True
6422,INV-07367,CUS-0308,2023-08-05,10559.53,ONLINE,44,True
6423,INV-07368,CUS-0354,2023-05-01,1477.13,CHEQUE,29,True
6424,INV-07369,CUS-0002,2022-06-27,2603.07,ONLINE,42,True
6425,INV-07372,CUS-0053,2023-06-28,3669.04,ONLINE,56,True
6426,INV-07373,CUS-0042,2022-12-09,5808.14,RTGS,56,True
6427,INV-07374,CUS-0027,2023-12-20,8039.18,ONLINE,27,True
6428,INV-07375,CUS-0461,2024-02-23,6750.28,ONLINE,56,True
6429,INV-07376,CUS-0338,2023-03-14,3393.75,CHEQUE,56,True
6430,INV-07378,CUS-0324,2023-08-18,16992.98,NEFT,55,False
6431,INV-07379,CUS-0076,2022-07-15,3745.36,NEFT,59,True
6432,INV-07380,CUS-0080,2023-12-21,1625.93,RTGS,45,True
6433,INV-07382,CUS-0496,2023-03-13,2440.33,ONLINE,29,True
6434,INV-07383,CUS-0057,2023-11-05,5976.72,CHEQUE,28,True
6435,INV-07384,CUS-0370,2024-01-04,4079.81,ONLINE,45,True
6436,INV-07385,CUS-0071,2022-12-25,25494.59,CHEQUE,41,True
6437,INV-07387,CUS-0482,2023-12-16,8387.33,CHEQUE,56,True
6438,INV-07388,CUS-0239,2022-09-10,25618.87,NEFT,43,True
6439,INV-07389,CUS-0362,2023-07-29,304.12,ONLINE,25,True
6440,INV-07390,CUS-0411,2024-03-31,2934.37,NEFT,41,True
6441,INV-07391,CUS-0283,2023-08-12,696.56,NEFT,25,True
6442,INV-07393,CUS-0244,2023-10-14,8187.5,CHEQUE,45,True
6443,INV-07394,CUS-0165,2024-03-21,3951.87,RTGS,29,True
6444,INV-07395,CUS-0258,2023-05-12,4619.18,ONLINE,26,True
6445,INV-07396,CUS-0327,2023-04-02,10128.85,CHEQUE,26,True
6446,INV-07398,CUS-0245,2022-12-01,35455.19,RTGS,57,True
6447,INV-07399,CUS-0155,2022-09-04,1857.04,CHEQUE,57,True
6448,INV-07400,CUS-0271,2023-07-15,3387.08,RTGS,30,True
6449,INV-07402,CUS-0213,2023-01-15,264.22,CHEQUE,59,True
6450,INV-07403,CUS-0221,2024-05-21,37712.28,ONLINE,60,True
6451,INV-07404,CUS-0347,2022-07-31,5759.54,RTGS,28,True
6452,INV-07405,CUS-0104,2024-04-03,3065.79,NEFT,58,True
6453,INV-07406,CUS-0204,2023-10-02,3653.54,RTGS,40,True
6454,INV-07407,CUS-0371,2023-03-26,21047.95,RTGS,30,True
6455,INV-07408,CUS-0221,2022-07-02,54882.71,CHEQUE,55,True
6456,INV-07409,CUS-0410,2023-01-22,40232.66,RTGS,41,True
6457,INV-07410,CUS-0053,2022-07-09,910.89,ONLINE,56,True
6458,INV-07411,CUS-0098,2022-11-18,1483.51,CHEQUE,30,True
6459,INV-07413,CUS-0080,2024-04-18,4695.4,RTGS,45,True
6460,INV-07414,CUS-0490,2023-02-07,814.25,ONLINE,42,True
6461,INV-07415,CUS-0090,2023-03-18,25226.94,CHEQUE,45,True
6462,INV-07416,CUS-0410,2023-02-02,12018.45,CHEQUE,42,True
6463,INV-07417,CUS-0233,2023-07-25,10219.25,NEFT,28,True
6464,INV-07418,CUS-0136,2023-01-27,5862.83,NEFT,43,True
6465,INV-07419,CUS-0272,2024-01-13,597.61,ONLINE,63,False
6466,INV-07420,CUS-0339,2022-09-11,14312.88,CHEQUE,41,True
6467,INV-07421,CUS-0159,2022-12-22,1054.16,ONLINE,28,True
6468,INV-07422,CUS-0084,2022-11-02,2108.29,ONLINE,55,True
6469,INV-07423,CUS-0017,2024-03-10,11251.95,ONLINE,59,True
6470,INV-07424,CUS-0320,2023-02-01,1027.7,CHEQUE,59,True
6471,INV-07425,CUS-0471,2022-08-05,9360.85,NEFT,40,True
6472,INV-07426,CUS-0085,2024-05-23,6819.26,NEFT,59,True
6473,INV-07427,CUS-0198,2023-12-28,4910.79,CHEQUE,85,False
6474,INV-07428,CUS-0221,2023-10-31,13525.91,RTGS,55,True
6475,INV-07429,CUS-0277,2023-02-05,525.14,CHEQUE,60,True
6476,INV-07430,CUS-0167,2023-11-22,1795.52,ONLINE,26,True
6477,INV-07431,CUS-0219,2023-12-06,3368.3,CHEQUE,66,False
6478,INV-07432,CUS-0238,2022-06-01,678.9,ONLINE,41,True
6479,INV-07433,CUS-0391,2023-12-22,1173.65,NEFT,41,True
6480,INV-07434,CUS-0255,2024-03-01,1778.43,ONLINE,46,False
6481,INV-07436,CUS-0488,2023-11-24,530.27,NEFT,68,False
6482,INV-07437,CUS-0136,2022-12-02,5348.58,NEFT,41,True
6483,INV-07438,CUS-0259,2023-01-17,384.29,ONLINE,43,True
6484,INV-07439,CUS-0079,2023-07-29,423.42,RTGS,29,True
6485,INV-07440,CUS-0388,2024-01-07,16058.19,NEFT,28,True
6486,INV-07441,CUS-0145,2023-08-15,1585.87,RTGS,57,True
6487,INV-07442,CUS-0295,2023-08-09,15442.55,CHEQUE,44,True
6488,INV-07443,CUS-0287,2022-10-01,3977.54,ONLINE,58,True
6489,INV-07444,CUS-0494,2023-04-18,1205.3,CHEQUE,59,True
6490,INV-07446,CUS-0293,2023-08-15,518.8,CHEQUE,51,False
6491,INV-07448,CUS-0416,2022-07-15,355.12,CHEQUE,27,True
6492,INV-07449,CUS-0445,2024-05-08,5983.98,ONLINE,45,True
6493,INV-07450,CUS-0368,2023-01-08,13494.92,CHEQUE,43,True
6494,INV-07451,CUS-0076,2024-03-29,6275.53,NEFT,58,True
6495,INV-07452,CUS-0113,2024-01-17,5333.61,CHEQUE,40,True
6496,INV-07453,CUS-0288,2024-03-09,1923.3,NEFT,57,True
6497,INV-07454,CUS-0186,2023-08-06,29513.91,RTGS,41,True
6498,INV-07455,CUS-0253,2023-04-27,2706.23,RTGS,43,True
6499,INV-07456,CUS-0045,2023-05-10,256.58,ONLINE,55,True
6500,INV-07457,CUS-0022,2023-02-03,23350.76,ONLINE,55,True
6501,INV-07458,CUS-0381,2022-07-24,1454.86,ONLINE,28,True
6502,INV-07459,CUS-0074,2022-11-29,13993.44,CHEQUE,29,True
6503,INV-07460,CUS-0307,2024-02-17,751.4,NEFT,58,True
6504,INV-07461,CUS-0002,2023-10-24,858.54,NEFT,44,True
6505,INV-07462,CUS-0223,2022-09-21,3770.74,CHEQUE,58,True
6506,INV-07463,CUS-0142,2022-12-18,8273.08,RTGS,30,True
6507,INV-07464,CUS-0385,2023-09-29,4140.47,ONLINE,51,False
6508,INV-07465,CUS-0371,2022-10-28,9184.87,CHEQUE,28,True
6509,INV-07466,CUS-0263,2024-03-14,2554.76,ONLINE,77,False
6510,INV-07467,CUS-0115,2024-04-25,16743.1,RTGS,60,True
6511,INV-07468,CUS-0402,2023-02-05,3153.85,ONLINE,30,True
6512,INV-07469,CUS-0152,2022-12-18,3333.2,ONLINE,45,True
6513,INV-07470,CUS-0477,2023-12-28,455.99,RTGS,42,True
6514,INV-07471,CUS-0046,2022-07-30,1568.78,ONLINE,35,False
6515,INV-07472,CUS-0189,2022-06-12,2904.07,CHEQUE,42,True
6516,INV-07474,CUS-0030,2024-02-12,18029.97,CHEQUE,49,False
6517,INV-07475,CUS-0411,2023-01-16,5618.38,ONLINE,52,False
6518,INV-07476,CUS-0122,2023-08-23,1640.82,ONLINE,40,True
6519,INV-07477,CUS-0125,2023-06-09,3161.65,RTGS,43,True
6520,INV-07478,CUS-0460,2023-09-07,26273.4,RTGS,42,True
6521,INV-07479,CUS-0139,2023-01-19,932.29,RTGS,45,True
6522,INV-07481,CUS-0102,2022-07-06,430.75,RTGS,60,True
6523,INV-07482,CUS-0357,2022-05-16,9070.28,NEFT,25,True
6524,INV-07483,CUS-0124,2023-03-02,1102.91,RTGS,42,True
6525,INV-07484,CUS-0366,2022-06-09,1741.2,RTGS,29,True
6526,INV-07485,CUS-0248,2022-08-08,9971.01,NEFT,25,True
6527,INV-07486,CUS-0090,2023-11-29,12571.56,NEFT,43,True
6528,INV-07487,CUS-0069,2023-03-26,1313.74,CHEQUE,59,True
6529,INV-07488,CUS-0172,2023-03-01,7496.91,ONLINE,45,True
6530,INV-07489,CUS-0067,2022-09-19,4604.46,ONLINE,57,True
6531,INV-07490,CUS-0155,2023-09-22,7299.52,RTGS,58,True
6532,INV-07491,CUS-0019,2023-02-17,17988.7,CHEQUE,25,True
6533,INV-07492,CUS-0333,2023-06-21,1008.4,CHEQUE,76,False
6534,INV-07493,CUS-0074,2023-07-14,22055.45,NEFT,26,True
6535,INV-07494,CUS-0283,2022-08-27,3775.76,NEFT,55,False
6536,INV-07496,CUS-0183,2023-08-31,598.41,CHEQUE,28,True
6537,INV-07497,CUS-0254,2022-10-02,6932.26,ONLINE,73,False
6538,INV-07498,CUS-0005,2023-03-26,1307.25,ONLINE,56,True
6539,INV-07499,CUS-0316,2022-12-22,601.67,ONLINE,51,False
6540,INV-07501,CUS-0217,2023-04-02,1257.96,NEFT,60,True
6541,INV-07502,CUS-0283,2022-10-05,3744.31,RTGS,27,True
6542,INV-07503,CUS-0446,2023-01-27,2800.83,CHEQUE,55,True
6543,INV-07504,CUS-0397,2022-08-20,2622.7,NEFT,56,True
6544,INV-07505,CUS-0241,2023-09-03,98.19,CHEQUE,59,True
6545,INV-07507,CUS-0175,2023-02-13,3939.42,RTGS,60,True
6546,INV-07509,CUS-0251,2024-05-03,1881.43,NEFT,58,True
6547,INV-07510,CUS-0037,2022-09-19,5520.39,CHEQUE,27,True
6548,INV-07511,CUS-0480,2023-12-27,12137.74,RTGS,35,False
6549,INV-07512,CUS-0312,2023-10-10,11621.47,CHEQUE,40,True
6550,INV-07513,CUS-0171,2023-12-29,1459.47,ONLINE,43,True
6551,INV-07514,CUS-0155,2022-12-07,1010.27,NEFT,72,False
6552,INV-07515,CUS-0014,2022-09-30,7574.88,CHEQUE,57,True
6553,INV-07516,CUS-0284,2023-11-11,479.86,RTGS,45,True
6554,INV-07517,CUS-0053,2023-02-03,903.18,ONLINE,58,True
6555,INV-07518,CUS-0238,2022-06-12,846.92,CHEQUE,41,True
6556,INV-07519,CUS-0214,2024-02-29,607.84,CHEQUE,25,True
6557,INV-07520,CUS-0381,2023-12-14,1256.69,CHEQUE,28,True
6558,INV-07521,CUS-0314,2022-07-22,573.99,NEFT,55,True
6559,INV-07522,CUS-0226,2023-12-18,1922.53,ONLINE,30,True
6560,INV-07523,CUS-0224,2023-12-07,16456.8,CHEQUE,30,True
6561,INV-07525,CUS-0337,2024-01-02,18653.35,ONLINE,59,True
6562,INV-07526,CUS-0293,2023-12-24,6043.85,NEFT,43,True
6563,INV-07527,CUS-0270,2023-11-19,1447.46,RTGS,57,True
6564,INV-07529,CUS-0301,2024-03-20,11551.67,ONLINE,42,True
6565,INV-07530,CUS-0164,2022-12-24,4497.27,ONLINE,26,True
6566,INV-07531,CUS-0076,2022-07-26,7252.72,RTGS,59,True
6567,INV-07532,CUS-0387,2023-11-22,6096.13,NEFT,27,True
6568,INV-07533,CUS-0220,2023-03-17,13872.9,NEFT,35,False
6569,INV-07534,CUS-0223,2022-09-19,41193.75,CHEQUE,60,True
6570,INV-07535,CUS-0254,2024-01-31,1127.22,CHEQUE,40,True
6571,INV-07536,CUS-0113,2022-11-17,24898.88,NEFT,41,True
6572,INV-07537,CUS-0244,2023-10-19,1868.09,CHEQUE,68,False
6573,INV-07538,CUS-0219,2022-11-15,4965.96,RTGS,75,False
6574,INV-07540,CUS-0187,2022-12-20,1415.43,RTGS,27,True
6575,INV-07541,CUS-0200,2024-04-17,720.98,RTGS,29,True
6576,INV-07542,CUS-0228,2023-12-22,1863.62,NEFT,56,True
6577,INV-07543,CUS-0302,2023-11-15,12215.46,NEFT,27,True
6578,INV-07544,CUS-0104,2022-05-28,3949.83,CHEQUE,56,True
6579,INV-07545,CUS-0101,2023-12-19,502.89,NEFT,45,False
6580,INV-07546,CUS-0171,2023-12-19,4643.88,ONLINE,41,True
6581,INV-07547,CUS-0403,2022-07-20,3352.1,RTGS,43,True
6582,INV-07548,CUS-0032,2023-06-20,3632.61,RTGS,55,True
6583,INV-07549,CUS-0432,2022-08-14,978.29,NEFT,49,False
6584,INV-07550,CUS-0403,2023-06-21,10310.53,ONLINE,40,True
6585,INV-07552,CUS-0164,2022-06-08,1151.21,RTGS,29,True
6586,INV-07553,CUS-0109,2022-12-19,1279.43,CHEQUE,86,False
6587,INV-07555,CUS-0196,2022-06-25,11925.14,NEFT,40,True
6588,INV-07556,CUS-0028,2024-02-01,740.37,ONLINE,75,False
6589,INV-07557,CUS-0030,2023-03-09,4365.71,CHEQUE,40,False
6590,INV-07558,CUS-0243,2022-12-23,1186.93,CHEQUE,72,False
6591,INV-07559,CUS-0110,2024-02-16,1909.19,ONLINE,30,True
6592,INV-07560,CUS-0153,2024-02-28,8560.27,ONLINE,63,False
6593,INV-07561,CUS-0106,2023-10-28,3109.48,NEFT,55,True
6594,INV-07562,CUS-0328,2022-10-30,7442.45,NEFT,42,True
6595,INV-07563,CUS-0210,2022-07-05,29875.75,RTGS,77,False
6596,INV-07564,CUS-0221,2024-04-15,44739.73,ONLINE,59,True
6597,INV-07565,CUS-0385,2023-09-09,1070.86,NEFT,27,True
6598,INV-07566,CUS-0337,2023-08-12,16461.71,RTGS,60,True
6599,INV-07567,CUS-0295,2022-10-19,91037.98,RTGS,40,True
6600,INV-07568,CUS-0016,2024-01-01,1211.24,CHEQUE,63,False
6601,INV-07569,CUS-0490,2023-02-25,3705.78,NEFT,40,True
6602,INV-07570,CUS-0467,2023-06-24,432.59,CHEQUE,43,True
6603,INV-07571,CUS-0167,2023-03-05,2680.83,RTGS,27,True
6604,INV-07572,CUS-0061,2023-02-14,560.74,RTGS,60,True
6605,INV-07573,CUS-0250,2023-07-24,2189.89,ONLINE,30,True
6606,INV-07574,CUS-0032,2023-05-14,3382.81,CHEQUE,56,True
6607,INV-07575,CUS-0158,2023-06-18,2308.09,ONLINE,29,True
6608,INV-07576,CUS-0188,2024-03-04,363.51,ONLINE,48,False
6609,INV-07577,CUS-0433,2023-02-07,108.36,ONLINE,29,True
6610,INV-07578,CUS-0347,2022-07-04,8983.24,ONLINE,39,False
6611,INV-07579,CUS-0456,2022-11-05,11087.19,NEFT,58,True
6612,INV-07580,CUS-0316,2022-06-20,5127.45,RTGS,52,False
6613,INV-07581,CUS-0448,2022-09-06,823.48,NEFT,70,False
6614,INV-07583,CUS-0339,2023-04-05,12395.29,ONLINE,41,True
6615,INV-07584,CUS-0412,2024-04-09,29035.65,NEFT,32,False
6616,INV-07585,CUS-0485,2022-06-01,16952.64,CHEQUE,55,True
6617,INV-07586,CUS-0048,2023-08-27,49148.51,CHEQUE,57,True
6618,INV-07587,CUS-0248,2023-04-20,36009.37,ONLINE,28,True
6619,INV-07588,CUS-0285,2024-04-27,683.18,ONLINE,42,True
6620,INV-07589,CUS-0315,2023-02-11,10397.17,RTGS,58,True
6621,INV-07590,CUS-0002,2022-07-30,2784.79,NEFT,40,True
6622,INV-07591,CUS-0458,2022-12-07,1524.93,NEFT,30,True
6623,INV-07592,CUS-0277,2022-07-13,168.32,ONLINE,55,True
6624,INV-07593,CUS-0096,2022-12-22,21526.42,NEFT,25,True
6625,INV-07594,CUS-0360,2022-07-08,5166.53,CHEQUE,43,True
6626,INV-07595,CUS-0060,2024-03-29,23743.13,CHEQUE,25,True
6627,INV-07596,CUS-0185,2023-02-10,18269.19,CHEQUE,56,True
6628,INV-07597,CUS-0097,2024-04-06,44785.67,NEFT,59,True
6629,INV-07598,CUS-0024,2022-11-11,32385.52,NEFT,44,True
6630,INV-07599,CUS-0245,2024-02-21,7039.73,CHEQUE,81,False
6631,INV-07601,CUS-0497,2022-07-04,3380.69,ONLINE,47,False
6632,INV-07602,CUS-0089,2022-12-14,8923.51,RTGS,59,True
6633,INV-07605,CUS-0409,2022-11-10,22079.38,ONLINE,30,True
6634,INV-07606,CUS-0002,2023-10-19,826.46,RTGS,44,True
6635,INV-07607,CUS-0456,2022-09-03,10146.53,ONLINE,58,True
6636,INV-07608,CUS-0391,2022-07-25,386.08,NEFT,42,True
6637,INV-07609,CUS-0219,2023-04-16,8410.04,RTGS,59,True
6638,INV-07610,CUS-0192,2023-01-05,14855.04,ONLINE,28,True
6639,INV-07611,CUS-0151,2023-04-11,3846.24,RTGS,36,False
6640,INV-07612,CUS-0362,2022-11-05,12192.63,ONLINE,28,True
6641,INV-07613,CUS-0436,2023-12-29,2526.76,NEFT,59,False
6642,INV-07614,CUS-0110,2023-11-10,334.63,CHEQUE,26,True
6643,INV-07615,CUS-0447,2022-05-22,5607.16,CHEQUE,45,True
6644,INV-07616,CUS-0174,2023-12-14,1228.69,CHEQUE,55,True
6645,INV-07617,CUS-0259,2023-07-28,1182.31,RTGS,40,True
6646,INV-07618,CUS-0098,2024-03-23,276.97,RTGS,25,True
6647,INV-07619,CUS-0348,2023-12-30,938.65,RTGS,28,True
6648,INV-07620,CUS-0154,2023-04-01,888.84,NEFT,55,True
6649,INV-07621,CUS-0187,2023-03-07,4905.69,CHEQUE,29,True
6650,INV-07622,CUS-0415,2022-07-27,9490.52,RTGS,25,True
6651,INV-07623,CUS-0271,2023-03-07,3462.47,RTGS,30,True
6652,INV-07624,CUS-0293,2023-12-21,2425.56,CHEQUE,40,True
6653,INV-07625,CUS-0198,2023-08-23,4038.17,NEFT,56,True
6654,INV-07626,CUS-0404,2022-12-22,1187.28,RTGS,59,True
6655,INV-07627,CUS-0213,2023-09-08,3218.2,RTGS,90,False
6656,INV-07628,CUS-0437,2022-10-05,9644.65,CHEQUE,58,True
6657,INV-07629,CUS-0080,2023-03-07,385.04,NEFT,45,True
6658,INV-07632,CUS-0043,2023-09-20,24910.49,RTGS,30,True
6659,INV-07633,CUS-0332,2022-08-23,3365.91,ONLINE,60,True
6660,INV-07634,CUS-0252,2023-05-25,272006.87,ONLINE,30,True
6661,INV-07635,CUS-0105,2023-03-20,6301.84,NEFT,43,True
6662,INV-07636,CUS-0035,2022-11-27,25468.31,RTGS,40,True
6663,INV-07637,CUS-0394,2023-09-29,2841.16,ONLINE,45,True
6664,INV-07638,CUS-0399,2023-06-25,27057.38,RTGS,58,True
6665,INV-07639,CUS-0141,2023-01-20,16711.22,NEFT,58,True
6666,INV-07640,CUS-0465,2023-11-04,6810.61,CHEQUE,57,True
6667,INV-07641,CUS-0195,2023-04-03,6737.15,RTGS,75,False
6668,INV-07642,CUS-0063,2023-02-13,2272.78,NEFT,75,False
6669,INV-07643,CUS-0420,2023-04-30,2953.98,CHEQUE,45,True
6670,INV-07644,CUS-0104,2022-11-29,7752.56,ONLINE,59,True
6671,INV-07645,CUS-0355,2023-11-23,1154.31,ONLINE,48,False
6672,INV-07646,CUS-0189,2023-09-11,28014.55,CHEQUE,53,False
6673,INV-07647,CUS-0111,2022-10-16,4114.63,RTGS,43,True
6674,INV-07648,CUS-0422,2023-09-24,1329.1,ONLINE,45,True
6675,INV-07649,CUS-0205,2023-02-18,229.72,ONLINE,40,True
6676,INV-07650,CUS-0444,2024-03-13,3207.87,NEFT,59,True
6677,INV-07651,CUS-0364,2022-11-30,3514.65,CHEQUE,55,True
6678,INV-07652,CUS-0444,2022-12-14,13746.69,ONLINE,59,True
6679,INV-07653,CUS-0328,2023-04-02,1797.68,NEFT,45,True
6680,INV-07654,CUS-0380,2022-12-19,202.21,NEFT,42,True
6681,INV-07655,CUS-0374,2023-03-22,29068.88,NEFT,59,True
6682,INV-07656,CUS-0180,2023-08-18,1358.47,NEFT,26,True
6683,INV-07657,CUS-0159,2024-02-23,4805.5,ONLINE,28,True
6684,INV-07658,CUS-0218,2022-12-02,27999.16,CHEQUE,60,True
6685,INV-07659,CUS-0173,2023-04-04,11156.75,CHEQUE,55,True
6686,INV-07660,CUS-0246,2023-11-19,38634.77,RTGS,39,False
6687,INV-07661,CUS-0189,2023-10-17,14229.56,CHEQUE,43,True
6688,INV-07664,CUS-0140,2023-07-12,11632.43,CHEQUE,27,True
6689,INV-07665,CUS-0252,2022-10-02,5142.89,CHEQUE,57,False
6690,INV-07666,CUS-0197,2023-07-11,4546.29,NEFT,25,True
6691,INV-07668,CUS-0399,2022-10-28,4362.03,NEFT,74,False
6692,INV-07669,CUS-0386,2024-02-21,599.45,RTGS,57,True
6693,INV-07670,CUS-0213,2022-07-29,377.61,CHEQUE,58,True
6694,INV-07671,CUS-0039,2024-02-29,3995.61,ONLINE,74,False
6695,INV-07672,CUS-0036,2023-11-09,2746.06,NEFT,28,True
6696,INV-07673,CUS-0402,2023-11-02,2367.27,RTGS,27,True
6697,INV-07674,CUS-0322,2024-02-20,24069.95,CHEQUE,45,True
6698,INV-07675,CUS-0125,2023-01-23,21234.5,CHEQUE,48,False
6699,INV-07676,CUS-0387,2022-10-20,1634.4,ONLINE,48,False
6700,INV-07677,CUS-0181,2023-11-11,13107.75,ONLINE,45,True
6701,INV-07678,CUS-0444,2024-01-07,4715.87,NEFT,56,True
6702,INV-07679,CUS-0172,2024-02-14,11187.9,CHEQUE,43,True
6703,INV-07680,CUS-0286,2022-08-13,5886.45,ONLINE,54,False
6704,INV-07681,CUS-0321,2022-09-24,2285.5,ONLINE,56,False
6705,INV-07682,CUS-0441,2023-12-24,6768.97,CHEQUE,28,True
6706,INV-07684,CUS-0301,2023-11-16,87442.48,ONLINE,44,True
6707,INV-07685,CUS-0053,2024-04-19,26096.37,CHEQUE,59,True
6708,INV-07686,CUS-0415,2022-08-31,12438.13,NEFT,30,True
6709,INV-07687,CUS-0014,2024-04-18,1070.93,CHEQUE,57,True
6710,INV-07688,CUS-0383,2023-07-11,1064.16,CHEQUE,25,True
6711,INV-07689,CUS-0218,2022-06-15,25127.13,CHEQUE,70,False
6712,INV-07690,CUS-0011,2024-05-08,3665.03,CHEQUE,75,False
6713,INV-07691,CUS-0380,2023-06-16,755.89,ONLINE,42,True
6714,INV-07692,CUS-0116,2023-04-19,2566.94,NEFT,54,False
6715,INV-07693,CUS-0165,2022-05-14,4588.1,RTGS,25,True
6716,INV-07694,CUS-0140,2022-06-21,9518.52,NEFT,27,True
6717,INV-07695,CUS-0402,2023-02-04,1443.28,ONLINE,28,True
6718,INV-07696,CUS-0145,2022-11-01,985.35,ONLINE,58,True
6719,INV-07697,CUS-0328,2022-12-10,3078.33,CHEQUE,40,True
6720,INV-07698,CUS-0449,2023-11-20,13679.72,NEFT,25,True
6721,INV-07699,CUS-0398,2024-04-09,950.33,RTGS,58,False
6722,INV-07700,CUS-0035,2024-05-28,3517.51,RTGS,69,False
6723,INV-07701,CUS-0444,2024-05-22,7613.75,CHEQUE,75,False
6724,INV-07702,CUS-0394,2022-12-30,10342.27,NEFT,55,False
6725,INV-07703,CUS-0392,2023-02-01,2173.38,CHEQUE,58,True
6726,INV-07704,CUS-0413,2023-12-12,1910.48,ONLINE,53,False
6727,INV-07706,CUS-0433,2024-02-22,657.18,CHEQUE,25,True
6728,INV-07707,CUS-0126,2023-06-16,384.08,NEFT,76,False
6729,INV-07708,CUS-0253,2022-09-08,3300.15,NEFT,43,True
6730,INV-07709,CUS-0295,2023-01-09,11734.8,ONLINE,41,True
6731,INV-07710,CUS-0492,2023-03-22,1488.86,ONLINE,41,True
6732,INV-07711,CUS-0411,2024-01-18,884.23,ONLINE,42,True
6733,INV-07712,CUS-0429,2022-12-20,3384.5,RTGS,25,True
6734,INV-07714,CUS-0080,2022-05-20,1761.11,ONLINE,40,True
6735,INV-07715,CUS-0335,2023-06-01,18195.57,CHEQUE,56,True
6736,INV-07716,CUS-0143,2024-03-30,415.34,NEFT,42,True
6737,INV-07717,CUS-0474,2022-07-09,7963.31,ONLINE,55,True
6738,INV-07718,CUS-0489,2022-12-06,2448.67,ONLINE,55,True
6739,INV-07719,CUS-0031,2022-12-30,17875.21,NEFT,57,True
6740,INV-07720,CUS-0075,2022-11-02,5010.36,RTGS,57,True
6741,INV-07722,CUS-0398,2023-04-19,4089.22,NEFT,28,True
6742,INV-07723,CUS-0078,2023-03-31,1507.45,CHEQUE,41,True
6743,INV-07724,CUS-0449,2024-04-26,1757.85,CHEQUE,27,True
6744,INV-07725,CUS-0443,2023-03-05,1557.0,CHEQUE,54,False
6745,INV-07726,CUS-0161,2023-04-06,102298.45,ONLINE,55,True
6746,INV-07727,CUS-0141,2022-08-05,61766.13,NEFT,58,True
6747,INV-07728,CUS-0114,2023-02-02,12322.39,RTGS,56,False
6748,INV-07729,CUS-0247,2022-09-20,1273.56,ONLINE,25,True
6749,INV-07730,CUS-0394,2024-03-20,2479.09,ONLINE,61,False
6750,INV-07731,CUS-0357,2022-05-21,2250.35,CHEQUE,28,True
6751,INV-07732,CUS-0237,2022-10-17,2650.84,NEFT,44,True
6752,INV-07733,CUS-0041,2023-04-21,12922.35,ONLINE,27,True
6753,INV-07734,CUS-0386,2023-03-21,550.65,CHEQUE,58,True
6754,INV-07735,CUS-0302,2023-05-31,6365.47,ONLINE,28,True
6755,INV-07736,CUS-0492,2023-04-12,11665.52,CHEQUE,42,True
