invoice_id,customer_id,invoice_date,due_date,payment_date,invoice_amount,paid_amount,outstanding_amount,days_overdue,aging_bucket,invoice_status,product_category,region
INV-06908,CUS-0158,2023-04-23,2023-05-23,2023-05-22,1142.53,1142.53,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-06909,CUS-0245,2023-12-01,2024-01-30,2024-02-27,33054.46,33054.46,0.0,0,PAID,PAID,SERVICES,NORTH
INV-06910,CUS-0097,2023-10-11,2023-12-10,2023-12-05,8504.17,8504.17,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-06911,CUS-0405,2024-03-17,2024-04-16,,618.34,203.76,414.58,0,CURRENT,PARTIAL,HARDWARE,EAST
INV-06912,CUS-0497,2022-11-07,2022-12-07,2022-12-22,1953.19,1953.19,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-06913,CUS-0117,2022-05-18,2022-06-17,2022-06-25,447.55,447.55,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-06914,CUS-0109,2023-09-13,2023-11-12,,13631.31,0.0,13631.31,140,90+,OVERDUE,MAINTENANCE,WEST
INV-06915,CUS-0207,2023-07-09,2023-09-07,2023-09-06,1255.72,1255.72,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-06916,CUS-0106,2023-10-27,2023-12-26,2023-12-22,481.55,481.55,0.0,0,PAID,PAID,SERVICES,EAST
INV-06917,CUS-0385,2023-05-12,2023-06-11,2023-06-16,1459.85,1459.85,0.0,0,PAID,PAID,SERVICES,EAST
INV-06918,CUS-0461,2022-04-08,2022-06-07,2022-06-02,5534.85,5534.85,0.0,0,PAID,PAID,SERVICES,EAST
INV-06919,CUS-0485,2022-06-07,2022-08-06,2022-08-03,45319.29,45319.29,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-06920,CUS-0261,2023-10-23,2023-12-22,,3967.16,2040.8,1926.36,100,90+,PARTIAL,MAINTENANCE,EAST
INV-06921,CUS-0186,2023-05-20,2023-07-04,2023-07-04,22226.46,22226.46,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-06922,CUS-0053,2022-12-12,2023-02-10,2023-02-05,2502.15,2502.15,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-06923,CUS-0458,2023-02-10,2023-03-12,2023-03-11,2601.08,2601.08,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-06924,CUS-0233,2024-01-30,2024-02-29,2024-02-29,5475.54,5475.54,0.0,0,PAID,PAID,SERVICES,NORTH
INV-06925,CUS-0309,2023-10-14,2023-12-13,2023-12-13,1584.12,1584.12,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-06926,CUS-0234,2023-05-12,2023-06-11,2023-06-09,1158.89,1158.89,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-06927,CUS-0025,2022-07-28,2022-08-27,2022-08-24,30436.67,30436.67,0.0,0,PAID,PAID,HARDWARE,WEST
INV-06928,CUS-0256,2023-11-22,2024-01-21,2024-01-20,949.21,949.21,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-06929,CUS-0111,2022-12-27,2023-02-10,2023-02-28,1262.96,1262.96,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-06930,CUS-0035,2023-03-21,2023-05-05,2023-05-01,11485.69,11485.69,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-06931,CUS-0263,2024-03-23,2024-05-22,2024-05-21,686.11,686.11,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-06932,CUS-0273,2024-03-26,2024-04-25,2024-04-22,1952.24,1952.24,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-06933,CUS-0220,2023-03-16,2023-04-15,2023-04-12,7001.96,7001.96,0.0,0,PAID,PAID,SERVICES,WEST
INV-06934,CUS-0236,2022-05-01,2022-06-30,2022-06-25,1052.37,1052.37,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-06935,CUS-0454,2023-11-25,2024-01-09,2024-02-06,10278.25,10278.25,0.0,0,PAID,PAID,SERVICES,WEST
INV-06936,CUS-0086,2023-07-17,2023-09-15,,2895.99,1849.39,1046.6,198,90+,PARTIAL,MAINTENANCE,WEST
INV-06937,CUS-0026,2023-01-09,2023-02-23,2023-02-21,664.65,664.65,0.0,0,PAID,PAID,SERVICES,WEST
INV-06938,CUS-0136,2022-12-02,2023-01-16,2023-01-15,6277.11,6277.11,0.0,0,PAID,PAID,HARDWARE,WEST
INV-06939,CUS-0001,2023-11-11,2024-01-10,2024-01-11,6351.88,6351.88,0.0,0,PAID,PAID,SERVICES,EAST
INV-06940,CUS-0432,2024-02-01,2024-03-17,,867.45,0.0,867.45,14,CURRENT,OVERDUE,MAINTENANCE,SOUTH
INV-06941,CUS-0433,2023-03-12,2023-04-11,2023-04-13,5660.85,5660.85,0.0,0,PAID,PAID,SERVICES,WEST
INV-06942,CUS-0058,2022-04-06,2022-06-05,2022-06-04,484.06,484.06,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-06943,CUS-0383,2022-04-10,2022-05-10,2022-05-06,2397.99,2397.99,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-06944,CUS-0201,2022-07-27,2022-09-10,2022-09-08,4844.71,4844.71,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-06945,CUS-0343,2022-07-21,2022-09-04,2022-08-31,16899.08,16899.08,0.0,0,PAID,PAID,HARDWARE,EAST
INV-06946,CUS-0194,2023-06-09,2023-07-09,2023-07-07,2583.61,2583.61,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-06947,CUS-0033,2023-05-28,2023-06-27,2023-06-24,2094.73,2094.73,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-06948,CUS-0418,2024-01-29,2024-02-28,2024-02-24,4107.91,4107.91,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-06949,CUS-0405,2022-04-18,2022-05-18,2022-05-14,5583.97,5583.97,0.0,0,PAID,PAID,SERVICES,EAST
INV-06950,CUS-0050,2022-07-11,2022-08-25,2022-08-20,20481.39,20481.39,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-06951,CUS-0009,2023-09-01,2023-10-01,2023-09-28,43062.24,43062.24,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-06952,CUS-0261,2023-09-27,2023-11-26,2023-11-26,3885.49,3885.49,0.0,0,PAID,PAID,SERVICES,WEST
INV-06953,CUS-0029,2022-11-11,2022-12-26,2022-12-25,8537.99,8537.99,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-06954,CUS-0120,2022-06-29,2022-08-13,,3222.4,1418.05,1804.35,596,90+,PARTIAL,SOFTWARE,EAST
INV-06955,CUS-0360,2023-09-16,2023-10-31,2023-10-26,6381.17,6381.17,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-06956,CUS-0086,2023-07-13,2023-09-11,2023-09-07,5418.75,5418.75,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-06957,CUS-0077,2023-07-10,2023-09-08,2023-10-06,2991.53,2991.53,0.0,0,PAID,PAID,HARDWARE,EAST
INV-06958,CUS-0129,2023-04-24,2023-05-24,2023-05-22,5957.03,5957.03,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-06959,CUS-0321,2023-02-21,2023-03-23,,2749.86,1508.52,1241.34,374,90+,PARTIAL,HARDWARE,SOUTH
INV-06960,CUS-0316,2022-06-24,2022-08-08,2022-08-13,1086.68,1086.68,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-06961,CUS-0185,2023-04-19,2023-06-18,,11078.31,0.0,11078.31,287,90+,OVERDUE,MAINTENANCE,WEST
INV-06962,CUS-0116,2023-09-30,2023-10-30,2023-10-25,5518.78,5518.78,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-06963,CUS-0317,2023-12-22,2024-01-21,,935.45,594.02,341.43,70,61-90,PARTIAL,SOFTWARE,EAST
INV-06964,CUS-0498,2022-07-22,2022-09-20,2022-09-19,918.71,918.71,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-06965,CUS-0206,2022-08-17,2022-10-01,2022-09-26,7711.76,7711.76,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-06966,CUS-0292,2022-05-08,2022-06-22,2022-06-19,3669.82,3669.82,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-06967,CUS-0317,2022-04-03,2022-05-03,2022-05-31,779.56,779.56,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-06968,CUS-0146,2022-12-30,2023-02-13,2023-02-10,1920.78,1920.78,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-06969,CUS-0225,2023-03-03,2023-04-17,2023-04-15,577.48,577.48,0.0,0,PAID,PAID,SERVICES,NORTH
INV-06970,CUS-0166,2023-08-22,2023-10-06,2023-10-05,3059.92,3059.92,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-06971,CUS-0471,2022-05-08,2022-06-22,2022-06-22,13631.37,13631.37,0.0,0,PAID,PAID,SERVICES,WEST
INV-06972,CUS-0406,2023-04-27,2023-06-26,2023-06-23,540.67,540.67,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-06973,CUS-0235,2024-02-14,2024-03-30,,485.07,0.0,485.07,1,CURRENT,OVERDUE,SOFTWARE,NORTH
INV-06974,CUS-0301,2022-11-05,2022-12-20,,22522.21,7288.87,15233.34,467,90+,PARTIAL,SOFTWARE,WEST
INV-06975,CUS-0003,2023-11-26,2024-01-10,2024-01-07,8527.88,8527.88,0.0,0,PAID,PAID,SERVICES,NORTH
INV-06976,CUS-0042,2022-11-10,2023-01-09,2023-01-08,19310.85,19310.85,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-06977,CUS-0171,2022-07-19,2022-09-02,2022-08-30,2321.37,2321.37,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-06978,CUS-0419,2023-04-19,2023-06-18,2023-06-13,3365.92,3365.92,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-06979,CUS-0482,2024-03-11,2024-05-10,2024-05-09,2589.45,2589.45,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-06980,CUS-0081,2023-09-11,2023-10-11,,159.29,77.44,81.85,172,90+,PARTIAL,SOFTWARE,WEST
INV-06981,CUS-0299,2023-03-11,2023-05-10,2023-06-06,2091.61,2091.61,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-06982,CUS-0152,2023-12-07,2024-01-21,2024-01-21,4026.56,4026.56,0.0,0,PAID,PAID,SERVICES,EAST
INV-06983,CUS-0265,2022-04-07,2022-05-22,2022-05-21,40189.61,40189.61,0.0,0,PAID,PAID,SERVICES,WEST
INV-06984,CUS-0241,2023-07-16,2023-09-14,,341.33,142.97,198.36,199,90+,PARTIAL,SOFTWARE,EAST
INV-06985,CUS-0488,2023-11-10,2024-01-09,2024-01-06,1675.7,1675.7,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-06986,CUS-0439,2022-06-06,2022-07-21,2022-08-15,3621.55,3621.55,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-06987,CUS-0141,2024-02-19,2024-04-19,2024-04-16,6960.4,6960.4,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-06988,CUS-0321,2023-07-16,2023-08-15,2023-08-12,1537.6,1537.6,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-06989,CUS-0088,2023-11-19,2023-12-19,2023-12-19,15074.78,15074.78,0.0,0,PAID,PAID,SERVICES,NORTH
INV-06990,CUS-0413,2023-06-16,2023-07-31,2023-07-27,640.8,640.8,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-06991,CUS-0254,2023-05-16,2023-06-30,,20158.44,0.0,20158.44,275,90+,OVERDUE,SOFTWARE,EAST
INV-06992,CUS-0053,2023-12-26,2024-02-24,2024-02-19,12631.63,12631.63,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-06993,CUS-0070,2023-02-04,2023-03-06,2023-03-03,10515.65,10515.65,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-06994,CUS-0124,2023-05-24,2023-07-08,2023-07-06,2700.31,2700.31,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-06995,CUS-0076,2023-10-29,2023-12-28,2024-01-22,7327.23,7327.23,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-06996,CUS-0359,2022-08-04,2022-09-03,2022-09-01,8269.52,8269.52,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-06997,CUS-0124,2023-07-19,2023-09-02,2023-08-31,1291.14,1291.14,0.0,0,PAID,PAID,HARDWARE,EAST
INV-06998,CUS-0152,2022-10-30,2022-12-14,2022-12-10,1011.84,1011.84,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-06999,CUS-0266,2023-12-02,2024-01-01,2024-01-01,9307.22,9307.22,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-07000,CUS-0407,2023-09-24,2023-11-23,,2525.37,0.0,2525.37,129,90+,OVERDUE,SOFTWARE,WEST
INV-07001,CUS-0256,2022-07-20,2022-09-18,2022-09-18,632.13,632.13,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-07002,CUS-0018,2024-03-17,2024-04-16,2024-05-01,881.05,881.05,0.0,0,PAID,PAID,SERVICES,WEST
INV-07003,CUS-0453,2022-07-10,2022-08-09,2022-08-08,907.22,907.22,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-07004,CUS-0153,2022-07-02,2022-08-31,2022-08-27,3942.48,3942.48,0.0,0,PAID,PAID,SERVICES,EAST
INV-07005,CUS-0389,2023-11-14,2023-12-14,2023-12-11,1640.54,1640.54,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-07006,CUS-0130,2023-10-09,2023-12-08,2024-01-05,827.66,827.66,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-07007,CUS-0225,2022-11-24,2023-01-08,2023-01-04,1384.53,1384.53,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07008,CUS-0108,2022-06-13,2022-07-28,,1996.64,0.0,1996.64,612,90+,OVERDUE,SOFTWARE,SOUTH
INV-07009,CUS-0305,2023-01-29,2023-03-15,2023-03-10,4695.87,4695.87,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07010,CUS-0304,2024-01-02,2024-02-01,2024-01-27,2609.49,2609.49,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07011,CUS-0491,2024-01-20,2024-03-05,2024-03-03,4716.21,4716.21,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07012,CUS-0427,2023-06-04,2023-08-03,2023-07-30,166.98,166.98,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-07013,CUS-0470,2022-06-15,2022-08-14,2022-08-14,4706.83,4706.83,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-07014,CUS-0058,2024-01-10,2024-03-10,2024-03-09,136.36,136.36,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-07015,CUS-0120,2022-05-09,2022-06-23,2022-06-21,3755.22,3755.22,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07016,CUS-0099,2023-04-20,2023-06-04,,2431.32,0.0,2431.32,301,90+,OVERDUE,MAINTENANCE,EAST
INV-07017,CUS-0206,2022-05-28,2022-07-12,2022-07-09,71760.91,71760.91,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-07018,CUS-0401,2023-10-10,2023-11-24,2023-11-19,8841.32,8841.32,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07019,CUS-0272,2022-05-09,2022-06-23,2022-06-19,473.05,473.05,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-07020,CUS-0081,2023-08-22,2023-09-21,2023-10-12,638.35,638.35,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-07021,CUS-0251,2022-08-01,2022-09-30,2022-09-25,7322.59,7322.59,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-07022,CUS-0123,2023-08-31,2023-10-15,2023-10-13,14294.72,14294.72,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-07023,CUS-0235,2023-04-19,2023-06-03,2023-05-29,780.32,780.32,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-07024,CUS-0483,2022-10-21,2022-11-20,2022-11-19,3026.15,3026.15,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-07025,CUS-0402,2022-05-24,2022-06-23,2022-06-27,4787.85,4787.85,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-07026,CUS-0064,2022-11-13,2022-12-13,,20312.42,7330.74,12981.68,474,90+,PARTIAL,HARDWARE,SOUTH
INV-07027,CUS-0453,2022-09-19,2022-10-19,2022-11-11,10427.44,10427.44,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-07028,CUS-0066,2023-01-26,2023-03-12,2023-03-10,29001.2,29001.2,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-07029,CUS-0296,2022-12-31,2023-01-30,2023-01-27,623.62,623.62,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-07030,CUS-0226,2022-12-03,2023-01-02,2023-01-24,2241.1,2241.1,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-07031,CUS-0485,2023-08-01,2023-09-30,2023-09-25,13844.27,13844.27,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07032,CUS-0479,2023-03-21,2023-05-05,2023-05-02,12597.13,12597.13,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-07033,CUS-0442,2023-06-08,2023-07-23,2023-07-21,18552.45,18552.45,0.0,0,PAID,PAID,SERVICES,EAST
INV-07034,CUS-0301,2023-02-12,2023-03-29,2023-03-29,3956.58,3956.58,0.0,0,PAID,PAID,SERVICES,WEST
INV-07035,CUS-0209,2023-04-21,2023-05-21,2023-05-17,2274.61,2274.61,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07036,CUS-0423,2023-03-09,2023-04-23,2023-04-19,657.16,657.16,0.0,0,PAID,PAID,SERVICES,WEST
INV-07037,CUS-0051,2022-08-24,2022-10-08,2022-10-03,6559.32,6559.32,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-07038,CUS-0374,2022-05-06,2022-07-05,2022-07-02,2789.84,2789.84,0.0,0,PAID,PAID,HARDWARE,EAST
INV-07039,CUS-0018,2023-05-07,2023-06-06,2023-06-27,5311.6,5311.6,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07040,CUS-0039,2023-05-12,2023-06-26,2023-06-24,1147.18,1147.18,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-07041,CUS-0309,2023-11-18,2024-01-17,2024-01-22,4044.08,4044.08,0.0,0,PAID,PAID,SERVICES,EAST
INV-07042,CUS-0450,2023-08-24,2023-10-23,,13041.05,6084.5,6956.55,160,90+,PARTIAL,MAINTENANCE,EAST
INV-07043,CUS-0302,2022-05-19,2022-06-18,2022-06-15,673.74,673.74,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-07044,CUS-0365,2024-03-10,2024-04-24,2024-04-26,9800.51,9800.51,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-07045,CUS-0133,2024-03-01,2024-04-15,2024-05-10,17005.49,17005.49,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-07046,CUS-0424,2022-09-08,2022-10-08,2022-11-05,1766.99,1766.99,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07047,CUS-0325,2023-08-07,2023-09-06,2023-09-01,456.9,456.9,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07048,CUS-0050,2024-01-02,2024-02-16,2024-02-14,21164.65,21164.65,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-07049,CUS-0381,2022-07-04,2022-08-03,2022-08-03,14169.44,14169.44,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07050,CUS-0326,2023-03-04,2023-05-03,2023-05-03,6966.31,6966.31,0.0,0,PAID,PAID,SERVICES,EAST
INV-07051,CUS-0133,2022-08-23,2022-10-07,2022-10-29,2728.19,2728.19,0.0,0,PAID,PAID,SOFTWARE,NORTH
INV-07052,CUS-0133,2023-01-31,2023-03-17,2023-03-15,7118.9,7118.9,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-07053,CUS-0084,2024-02-06,2024-04-06,2024-04-06,1638.5,1638.5,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-07054,CUS-0173,2023-02-05,2023-04-06,2023-04-25,1415.16,1415.16,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-07055,CUS-0233,2023-11-22,2023-12-22,2023-12-21,7409.12,7409.12,0.0,0,PAID,PAID,HARDWARE,EAST
INV-07056,CUS-0204,2023-12-25,2024-02-08,2024-02-04,558.59,558.59,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-07057,CUS-0366,2022-04-15,2022-05-15,2022-05-12,13784.05,13784.05,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-07058,CUS-0164,2023-04-02,2023-05-02,2023-04-29,4430.22,4430.22,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-07059,CUS-0085,2022-11-09,2023-01-08,2023-02-02,11121.66,11121.66,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07060,CUS-0068,2022-06-27,2022-08-11,,2677.88,0.0,2677.88,598,90+,OVERDUE,SOFTWARE,EAST
INV-07061,CUS-0350,2022-07-31,2022-09-29,,31374.19,16943.86,14430.33,549,90+,PARTIAL,SOFTWARE,EAST
INV-07062,CUS-0033,2023-12-01,2023-12-31,2023-12-30,8813.34,8813.34,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-07063,CUS-0113,2022-04-20,2022-06-04,2022-06-03,8132.53,8132.53,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-07064,CUS-0313,2023-04-27,2023-06-26,2023-06-25,2393.23,2393.23,0.0,0,PAID,PAID,SOFTWARE,EAST
INV-07065,CUS-0127,2023-03-12,2023-04-26,2023-04-21,3325.82,3325.82,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-07066,CUS-0250,2022-07-02,2022-08-01,2022-07-31,25324.44,25324.44,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-07067,CUS-0200,2022-11-04,2022-12-04,2022-12-05,944.84,944.84,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-07068,CUS-0106,2023-06-02,2023-08-01,2023-07-27,418.68,418.68,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07069,CUS-0295,2022-06-07,2022-07-22,2022-07-17,12482.07,12482.07,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-07070,CUS-0363,2023-12-28,2024-02-11,2024-03-08,1640.33,1640.33,0.0,0,PAID,PAID,HARDWARE,EAST
INV-07071,CUS-0082,2022-10-27,2022-12-11,2022-12-09,767.01,767.01,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-07072,CUS-0341,2022-08-01,2022-08-31,2022-08-29,1175.53,1175.53,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-07073,CUS-0300,2024-01-16,2024-02-15,2024-02-14,5623.83,5623.83,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-07074,CUS-0325,2022-06-01,2022-07-01,2022-06-29,1262.45,1262.45,0.0,0,PAID,PAID,SERVICES,WEST
INV-07075,CUS-0269,2022-07-21,2022-09-04,2022-08-30,431.78,431.78,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07076,CUS-0373,2023-12-13,2024-01-27,2024-01-25,50495.36,50495.36,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-07077,CUS-0498,2023-03-21,2023-05-20,2023-05-18,1633.31,1633.31,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-07078,CUS-0237,2022-06-09,2022-07-24,2022-07-21,1700.34,1700.34,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-07079,CUS-0007,2022-10-11,2022-11-25,2022-12-15,3108.16,3108.16,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-07080,CUS-0289,2023-05-25,2023-06-24,,5758.9,0.0,5758.9,281,90+,OVERDUE,MAINTENANCE,SOUTH
INV-07081,CUS-0113,2022-11-10,2022-12-25,2022-12-22,18843.96,18843.96,0.0,0,PAID,PAID,HARDWARE,EAST
INV-07082,CUS-0231,2023-09-29,2023-10-29,2023-10-28,1121.8,1121.8,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-07083,CUS-0388,2023-06-14,2023-07-14,2023-07-10,6652.86,6652.86,0.0,0,PAID,PAID,SOFTWARE,SOUTH
INV-07084,CUS-0133,2023-12-17,2024-01-31,2024-01-30,79876.77,79876.77,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07085,CUS-0430,2023-03-09,2023-05-08,2023-05-07,395.81,395.81,0.0,0,PAID,PAID,SERVICES,NORTH
INV-07086,CUS-0127,2022-06-01,2022-07-16,2022-07-13,3868.9,3868.9,0.0,0,PAID,PAID,SERVICES,WEST
INV-07087,CUS-0302,2023-02-25,2023-03-27,2023-03-22,84.37,84.37,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-07088,CUS-0332,2023-05-22,2023-07-21,2023-08-20,749.32,749.32,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-07089,CUS-0385,2024-01-23,2024-02-22,2024-02-19,6071.52,6071.52,0.0,0,PAID,PAID,MAINTENANCE,NORTH
INV-07090,CUS-0472,2023-12-30,2024-01-29,2024-01-27,7508.47,7508.47,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-07091,CUS-0179,2023-06-08,2023-08-07,2023-08-04,57651.35,57651.35,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-07092,CUS-0282,2023-01-17,2023-03-18,2023-03-26,3861.07,3861.07,0.0,0,PAID,PAID,HARDWARE,SOUTH
INV-07093,CUS-0311,2022-09-13,2022-11-12,2022-11-10,8654.8,8654.8,0.0,0,PAID,PAID,SOFTWARE,WEST
INV-07094,CUS-0182,2023-02-20,2023-04-21,2023-04-17,14016.24,14016.24,0.0,0,PAID,PAID,SERVICES,SOUTH
INV-07095,CUS-0388,2023-05-31,2023-06-30,2023-06-26,6258.39,6258.39,0.0,0,PAID,PAID,MAINTENANCE,SOUTH
INV-07096,CUS-0176,2024-02-26,2024-04-11,2024-04-11,2097.94,2097.94,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-07097,CUS-0001,2023-09-10,2023-11-09,2023-11-29,11515.43,11515.43,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-07098,CUS-0216,2022-07-04,2022-09-02,,23824.39,9742.6,14081.79,576,90+,PARTIAL,MAINTENANCE,SOUTH
INV-07099,CUS-0352,2022-05-01,2022-06-30,2022-07-21,690.66,690.66,0.0,0,PAID,PAID,MAINTENANCE,WEST
INV-07100,CUS-0244,2023-07-30,2023-09-13,2023-09-09,13536.62,13536.62,0.0,0,PAID,PAID,HARDWARE,WEST
INV-07101,CUS-0011,2022-08-01,2022-09-30,2022-09-26,596.28,596.28,0.0,0,PAID,PAID,SERVICES,EAST
INV-07102,CUS-0094,2023-06-21,2023-08-20,,2442.7,1061.49,1381.21,224,90+,PARTIAL,MAINTENANCE,WEST
INV-07103,CUS-0198,2023-03-10,2023-05-09,2023-05-06,11172.24,11172.24,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-07104,CUS-0206,2022-08-16,2022-09-30,2022-10-09,11767.1,11767.1,0.0,0,PAID,PAID,HARDWARE,EAST
INV-07105,CUS-0023,2022-10-02,2022-12-01,2022-11-28,3467.04,3467.04,0.0,0,PAID,PAID,HARDWARE,NORTH
INV-07106,CUS-0310,2022-12-15,2023-01-29,2023-01-29,18435.53,18435.53,0.0,0,PAID,PAID,MAINTENANCE,EAST
INV-07107,CUS-0234,2022-11-08,2022-12-08,2022-12-06,89879.25,89879.25,0.0,0,PAID,PAID,SOFTWARE,NORTH
